CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
FEVTZ,Meaford,Undetermined,,Town,Populated Place,TOWN,14cde386d05311d892e2080020a0f4c9,44.591111,-80.743333,Grey,Ontario,50000,2001-03-05,Ontario-Ministry of Natural Resources and Forestry
FEBJL,Midland,Undetermined,,Town,Populated Place,TOWN,95cb8b98c6be11d892e2080020a0f4c9,44.7502777,-79.8836111,Simcoe,Ontario,7500000,1998-01-01,Ontario-Ministry of Natural Resources and Forestry
FDGEM,Milton,Undetermined,,Town,Populated Place,TOWN,7c917106c5f711d892e2080020a0f4c9,43.5055556,-79.9177778,Halton,Ontario,1000000,1974-01-01,Ontario-Ministry of Natural Resources and Forestry
FELWA,Minto,Undetermined,,Town,Populated Place,TOWN,0edf7d12d05311d892e2080020a0f4c9,43.91978,-80.88177,Wellington,Ontario,1000000,1999-01-01,Ontario-Ministry of Natural Resources and Forestry
FEAKO,Mississauga,Undetermined,,City,Populated Place,CITY,3c53b17fc6ce11d892e2080020a0f4c9,43.58566,-79.65711,Peel,Ontario,7500000,1974-01-01,Ontario-Ministry of Natural Resources and Forestry
FEUXZ,Mississippi Mills,Undetermined,,Town,Populated Place,TOWN,0dee3f2dd05311d892e2080020a0f4c9,45.255,-76.2875,Lanark,Ontario,1000000,1998-01-01,Ontario-Ministry of Natural Resources and Forestry
FELWF,Mono,Undetermined,,Town,Populated Place,TOWN,52d0879dc6ce11d892e2080020a0f4c9,44.01739,-80.0581,Dufferin,Ontario,1000000,1999-05-14,Ontario-Ministry of Natural Resources and Forestry
FEVNX,Moosonee,Undetermined,,Town,Populated Place,TOWN,0d01c34b849c20c313ec5f1620fa9e0d,51.334167,-80.721111,Cochrane,Ontario,50000,2001-01-01,Ontario-Ministry of Natural Resources and Forestry
FELWU,Neebing,Undetermined,,Town,Populated Place,TOWN,529be308c6ce11d892e2080020a0f4c9,48.1884,-89.4732,Thunder Bay,Ontario,50000,1999-01-01,Ontario-Ministry of Natural Resources and Forestry
FERXH,New Tecumseth,Undetermined,,Town,Populated Place,TOWN,0b4b8093d05311d892e2080020a0f4c9,44.0847222,-79.7655555,Simcoe,Ontario,1000000,1992-01-01,Ontario-Ministry of Natural Resources and Forestry
FDGED,Newmarket,Undetermined,,Town,Populated Place,TOWN,90a99bebc6be11d892e2080020a0f4c9,44.05794,-79.45835,York,Ontario,7500000,1971-01-01,Ontario-Ministry of Natural Resources and Forestry
FEDBA,Niagara Falls,Undetermined,,City,Populated Place,CITY,8d47d2f9c6be11d892e2080020a0f4c9,43.06012,-79.10671,Niagara,Ontario,7500000,1970-01-01,Ontario-Ministry of Natural Resources and Forestry
FCFTB,Niagara-on-the-Lake,Undetermined,,Town,Populated Place,TOWN,40801d85c6ce11d892e2080020a0f4c9,43.20457,-79.12806,Niagara,Ontario,1000000,1970-01-01,Ontario-Ministry of Natural Resources and Forestry
FICVC,Nipissing Ouest,Undetermined,,Town,Populated Place,TOWN,068d4b2dba2c11d892e2080020a0f4c9,46.4471999,-80.0414,Caldwell,Ontario,1000000,1995-01-11,Ontario-Ministry of Natural Resources and Forestry
FEVUA,Norfolk County,Undetermined,,Town,Populated Place,TOWN,14d97c47d05311d892e2080020a0f4c9,42.803333,-80.408611,Norfolk,Ontario,50000,2001-01-23,Ontario-Ministry of Natural Resources and Forestry
FCFUU,North Bay,Undetermined,,City,Populated Place,CITY,30685780c6be11d892e2080020a0f4c9,46.314444,-79.459167,Nipissing,Ontario,7500000,1968-01-01,Ontario-Ministry of Natural Resources and Forestry
FEUUM,North Perth,Undetermined,,Town,Populated Place,TOWN,e454123dd05211d892e2080020a0f4c9,43.725,-80.9672222,Perth,Ontario,1000000,2005-07-01,Ontario-Ministry of Natural Resources and Forestry
FEUSW,Northeastern Manitoulin and the Islands,Undetermined,,Town,Populated Place,TOWN,95109ff6c6be11d892e2080020a0f4c9,45.87145,-82.10125,Manitoulin,Ontario,1000000,2001-01-01,Ontario-Ministry of Natural Resources and Forestry
FCGKZ,Oakville,Undetermined,,Town,Populated Place,TOWN,8f2e9488c6be11d892e2080020a0f4c9,43.45649,-79.71378,Halton,Ontario,1000000,1974-01-01,Ontario-Ministry of Natural Resources and Forestry
FDGEB,Orangeville,Undetermined,,Town,Populated Place,TOWN,0ebeb920d05411d892e2080020a0f4c9,43.9152778,-80.1086111,Dufferin,Ontario,1000000,1936-10-06,Ontario-Ministry of Natural Resources and Forestry
FDMLQ,Orillia,Undetermined,,City,Populated Place,CITY,7626d09bc6cd11d892e2080020a0f4c9,44.6043,-79.42392,Simcoe,Ontario,7500000,1969-01-01,Ontario-Ministry of Natural Resources and Forestry
FDMOP,Oshawa,Uncoded languages,,City,Populated Place,CITY,91307f38c6be11d892e2080020a0f4c9,43.9005555,-78.8572222,Durham,Ontario,7500000,1974-01-01,Ontario-Ministry of Natural Resources and Forestry
FEVNT,Ottawa,Undetermined,,City,Populated Place,CITY,f7365c02d05211d892e2080020a0f4c9,45.33339,-75.58429,Carleton; Russell,Ontario,30000000,2001-01-01,Ontario-Ministry of Natural Resources and Forestry
FDGEE,Owen Sound,Undetermined,,City,Populated Place,CITY,85d8e05cd05511d892e2080020a0f4c9,44.56981,-80.93067,Grey,Ontario,7500000,1950-06-02,Ontario-Ministry of Natural Resources and Forestry
FDSUS,Parry Sound,Undetermined,,Town,Populated Place,TOWN,14985f14d05411d892e2080020a0f4c9,45.3538889,-80.0361111,Parry Sound,Ontario,7500000,1950-12-07,Ontario-Ministry of Natural Resources and Forestry
FDNRC,Pelham,Undetermined,,Town,Populated Place,TOWN,768e1df5c6cd11d892e2080020a0f4c9,43.04858,-79.33847,Niagara,Ontario,1000000,1970-01-01,Ontario-Ministry of Natural Resources and Forestry
FCHOC,Pembroke,Undetermined,,City,Populated Place,CITY,6a5f5f5cc6cd11d892e2080020a0f4c9,45.8205556,-77.1111111,Renfrew,Ontario,7500000,1971-01-01,Ontario-Ministry of Natural Resources and Forestry
FDLHA,Penetanguishene,Uncoded languages,,Town,Populated Place,TOWN,94f88415c6be11d892e2080020a0f4c9,44.7838889,-79.9,Simcoe,Ontario,1000000,1998-01-01,Ontario-Ministry of Natural Resources and Forestry
FDLZY,Perth,Undetermined,,Town,Populated Place,TOWN,911c33e6c6be11d892e2080020a0f4c9,44.89943,-76.25039,Lanark,Ontario,7500000,1998-01-01,Ontario-Ministry of Natural Resources and Forestry
FEVJV,Petawawa,Undetermined,,Town,Populated Place,TOWN,124a6dbed05311d892e2080020a0f4c9,45.8838889,-77.3177778,Renfrew,Ontario,50000,1997-07-01,Ontario-Ministry of Natural Resources and Forestry
FDGEJ,Peterborough,Undetermined,,City,Populated Place,CITY,35ae49f5c6be11d892e2080020a0f4c9,44.3011111,-78.3333334,Peterborough,Ontario,7500000,1998-01-01,Ontario-Ministry of Natural Resources and Forestry
FDSJE,Petrolia,Undetermined,,Town,Populated Place,TOWN,37eec44ec6be11d892e2080020a0f4c9,42.8861111,-82.1441667,Lambton,Ontario,1000000,2000-01-01,Ontario-Ministry of Natural Resources and Forestry
FAASQ,Pickering,Undetermined,,Town,Populated Place,TOWN,6049045cc6ce11d892e2080020a0f4c9,43.90688,-79.13097,Durham,Ontario,1000000,2000-01-01,Ontario-Ministry of Natural Resources and Forestry
FEVHN,Plympton-Wyoming,Undetermined,,Town,Populated Place,TOWN,112f87c5d05311d892e2080020a0f4c9,43.0198,-82.10598,Lambton,Ontario,1000000,2001-01-01,Ontario-Ministry of Natural Resources and Forestry
FCHYP,Port Colborne,Undetermined,,City,Populated Place,CITY,8f4577eac6be11d892e2080020a0f4c9,42.9155556,-79.1930555,Niagara,Ontario,1000000,1970-01-01,Ontario-Ministry of Natural Resources and Forestry
FEZYL,Port Hope,Undetermined,,Town,Populated Place,TOWN,18c29dadd05311d892e2080020a0f4c9,44.0283334,-78.3875,Northumberland,Ontario,50000,2001-08-09,Ontario-Ministry of Natural Resources and Forestry
FEVNK,Powassan,Undetermined,,Town,Populated Place,TOWN,142e9638d05311d892e2080020a0f4c9,46.054722,-79.345278,Parry Sound,Ontario,50000,2001-01-01,Ontario-Ministry of Natural Resources and Forestry
FEQSA,Prince Edward,Undetermined,,City,Populated Place,CITY,0cf0f357d05311d892e2080020a0f4c9,44.0230555,-77.2558334,Prince Edward,Ontario,1000000,1998-01-01,Ontario-Ministry of Natural Resources and Forestry
FEUSX,Quinte West,Undetermined,,City,Populated Place,CITY,9578d7b0c6be11d892e2080020a0f4c9,44.1963888,-77.5819445,Hastings; Northumberland,Ontario,7500000,2000-01-01,Ontario-Ministry of Natural Resources and Forestry
FCJJL,Rainy River,Undetermined,,Town,Populated Place,TOWN,9931448ed05511d892e2080020a0f4c9,48.7219444,-94.5636111,Rainy River,Ontario,1000000,1930-06-10,Ontario-Ministry of Natural Resources and Forestry
FEBXK,Red Lake,Undetermined,,Town,Populated Place,TOWN,0ea3375dd05311d892e2080020a0f4c9,51.099444,-93.7225,Kenora,Ontario,50000,1998-07-01,Ontario-Ministry of Natural Resources and Forestry
FCKPW,Renfrew,Undetermined,,Town,Populated Place,TOWN,06bf73ddd05411d892e2080020a0f4c9,45.4732,-76.68282,Renfrew,Ontario,7500000,1937-12-07,Ontario-Ministry of Natural Resources and Forestry
FCKYR,Richmond Hill,Undetermined,,Town,Populated Place,TOWN,8f834440c6be11d892e2080020a0f4c9,43.8747222,-79.4394444,York,Ontario,1000000,2001-07-01,Ontario-Ministry of Natural Resources and Forestry
FEUZU,Rivière des Français,Undetermined,,Town,Populated Place,TOWN,13b0c9deba2c11d892e2080020a0f4c9,46.1422221,-80.4813889,Sudbury,Ontario,1000000,1999-01-01,Ontario-Ministry of Natural Resources and Forestry
FEARV,Sarnia,Undetermined,,City,Populated Place,CITY,94f10adad05211d892e2080020a0f4c9,42.9813889,-82.3177777,Lambton,Ontario,7500000,1992-01-01,Ontario-Ministry of Natural Resources and Forestry
FEVEK,Saugeen Shores,Undetermined,,Town,Populated Place,TOWN,e61681e4d05211d892e2080020a0f4c9,44.40562,-81.37455,Bruce,Ontario,1000000,1999-01-01,Ontario-Ministry of Natural Resources and Forestry
FDZCP,Sault Ste. Marie,Undetermined,,City,Populated Place,CITY,99735d40c6be11d892e2080020a0f4c9,46.558889,-84.346944,Algoma,Ontario,15000000,1965-01-01,Ontario-Ministry of Natural Resources and Forestry
FDJFL,Shelburne,Undetermined,,Town,Populated Place,TOWN,90e76841c6be11d892e2080020a0f4c9,44.0763889,-80.2044445,Dufferin,Ontario,1000000,2002-01-01,Ontario-Ministry of Natural Resources and Forestry
FEVJU,Sioux Lookout,Undetermined,,Town,Populated Place,TOWN,123f4a2dd05311d892e2080020a0f4c9,50.0905556,-91.9988889,Kenora,Ontario,50000,1998-01-01,Ontario-Ministry of Natural Resources and Forestry
FCPNK,Smooth Rock Falls,Undetermined,,Town,Populated Place,TOWN,324c59efc6be11d892e2080020a0f4c9,49.27817,-81.62629,Cochrane,Ontario,7500000,1975-01-01,Ontario-Ministry of Natural Resources and Forestry
FEVEH,South Bruce Peninsula,Undetermined,,Town,Populated Place,TOWN,e60b5e53d05211d892e2080020a0f4c9,44.705278,-81.218611,Bruce,Ontario,1000000,1999-01-01,Ontario-Ministry of Natural Resources and Forestry
FEVIJ,South Huron,Undetermined,,Town,Populated Place,TOWN,f7147c1fd05211d892e2080020a0f4c9,43.31646,-81.50485,Huron,Ontario,1000000,2001-01-01,Ontario-Ministry of Natural Resources and Forestry
FDJFN,St. Catharines,Undetermined,,City,Populated Place,CITY,90f264c2c6be11d892e2080020a0f4c9,43.16544,-79.2533,Niagara,Ontario,7500000,1970-01-01,Ontario-Ministry of Natural Resources and Forestry
FDTCR,St. Thomas,Undetermined,,City,Populated Place,CITY,917920ffc6be11d892e2080020a0f4c9,42.7808333,-81.1855555,Elgin,Ontario,7500000,2000-01-01,Ontario-Ministry of Natural Resources and Forestry
FEVEE,St.-Charles,Undetermined,,Town,Populated Place,TOWN,e5dcd43fd05211d892e2080020a0f4c9,46.3505556,-80.4736111,Sudbury,Ontario,1000000,1999-01-01,Ontario-Ministry of Natural Resources and Forestry
FCTBX,Stratford,Undetermined,,City,Populated Place,CITY,98d7e082c6be11d892e2080020a0f4c9,43.3725,-80.9763889,Perth,Ontario,7500000,2001-01-01,Ontario-Ministry of Natural Resources and Forestry
FEVJO,Tecumseh,Undetermined,,Town,Populated Place,TOWN,12126dc9d05311d892e2080020a0f4c9,42.2430555,-82.9255556,Essex,Ontario,50000,1999-01-01,Ontario-Ministry of Natural Resources and Forestry
FCVJJ,Temagami,Undetermined,,Town,Populated Place,TOWN,4ff86118c6ce11d892e2080020a0f4c9,47.0640291,-79.7917297,Nipissing,Ontario,1000000,1998-01-01,Ontario-Ministry of Natural Resources and Forestry
FETFQ,Temiskaming Shores,Undetermined,,City,Populated Place,CITY,546e0252849c20c35802ac27d69dabdf,47.4936111,-79.7152778,Timiskaming,Ontario,50000,2004-01-01,Ontario-Ministry of Natural Resources and Forestry
FDNRS,Thessalon,Undetermined,,Town,Populated Place,TOWN,86793f1ad05511d892e2080020a0f4c9,46.2608333,-83.5530555,Algoma,Ontario,7500000,1939-12-12,Ontario-Ministry of Natural Resources and Forestry
FBUTH,Thorold,Undetermined,,City,Populated Place,CITY,3fd6e525c6ce11d892e2080020a0f4c9,43.0722222,-79.2233333,Niagara,Ontario,1000000,1975-07-01,Ontario-Ministry of Natural Resources and Forestry
FCWFX,Thunder Bay,Undetermined,,City,Populated Place,CITY,0123dcdfd05311d892e2080020a0f4c9,48.4013889,-89.2677778,Thunder Bay,Ontario,15000000,1970-01-01,Ontario-Ministry of Natural Resources and Forestry
FCWKJ,Tillsonburg,Undetermined,,Town,Populated Place,TOWN,0acdcf88d05411d892e2080020a0f4c9,42.86794,-80.7307,Oxford,Ontario,1000000,1975-01-01,Ontario-Ministry of Natural Resources and Forestry
FCWMG,Timmins,Undetermined,,City,Populated Place,CITY,9960e012d05511d892e2080020a0f4c9,48.47153,-81.33132,Cochrane,Ontario,15000000,1989-05-19,Ontario-Ministry of Natural Resources and Forestry
FEUZB,Toronto,Undetermined,,City,Populated Place,CITY,0e31fef3d05311d892e2080020a0f4c9,43.7417,-79.3733,York,Ontario,30000000,1998-01-01,Ontario-Ministry of Natural Resources and Forestry
FCZRF,Vaughan,Undetermined,,City,Populated Place,CITY,70f4db5ec6cd11d892e2080020a0f4c9,43.85281,-79.5354,York,Ontario,1000000,1991-01-01,Ontario-Ministry of Natural Resources and Forestry
FDBEV,Wasaga Beach,Uncoded languages,,Town,Populated Place,TOWN,716688f9c6cd11d892e2080020a0f4c9,44.499167,-80.016944,Simcoe,Ontario,1000000,1974-01-01,Ontario-Ministry of Natural Resources and Forestry
FDBJZ,Waterloo,Undetermined,,City,Populated Place,CITY,903aad71c6be11d892e2080020a0f4c9,43.4797222,-80.5411111,Waterloo,Ontario,1000000,1973-01-01,Ontario-Ministry of Natural Resources and Forestry
FDOAX,Welland,Undetermined,,City,Populated Place,CITY,914566cac6be11d892e2080020a0f4c9,42.99712,-79.22497,Niagara,Ontario,7500000,1970-01-01,Ontario-Ministry of Natural Resources and Forestry
FEUWK,West Nipissing,Undetermined,,Town,Populated Place,TOWN,068d4b2dba2c11d892e2080020a0f4c9,46.4471999,-80.0414,Nipissing; Sudbury,Ontario,1000000,1999-01-01,Ontario-Ministry of Natural Resources and Forestry
FDCYE,Whitby,Undetermined,,Town,Populated Place,TOWN,97299419c6be11d892e2080020a0f4c9,43.9325,-78.9544445,Durham,Ontario,1000000,1968-01-01,Ontario-Ministry of Natural Resources and Forestry
FDOLC,Whitchurch-Stouffville,Undetermined,,Town,Populated Place,TOWN,7731d815c6cd11d892e2080020a0f4c9,44.0086111,-79.3175,York,Ontario,1000000,1971-01-01,Ontario-Ministry of Natural Resources and Forestry
FDEGT,Windsor,Undetermined,,City,Populated Place,CITY,9063e055c6be11d892e2080020a0f4c9,42.30227,-82.99348,Essex,Ontario,15000000,1990-05-01,Ontario-Ministry of Natural Resources and Forestry
FDFDY,Woodstock,Undetermined,,City,Populated Place,CITY,90859928c6be11d892e2080020a0f4c9,43.1372222,-80.7377778,Oxford,Ontario,7500000,2001-07-01,Ontario-Ministry of Natural Resources and Forestry
BADOW,Alberton,Undetermined,,Town,Populated Place,TOWN,d300133ad05311d892e2080020a0f4c9,46.812804,-64.065297,Prince,Prince Edward Island,1000000,1946-12-03,Prince Edward Island-Department of Finance
BAEXO,Borden-Carleton,Undetermined,,Town,Populated Place,TOWN,10192be5ca0211d892e2080020a0f4c9,46.261667,-63.673889,Prince,Prince Edward Island,1000000,2012-07-31,Prince Edward Island-Department of Finance
BAARG,Charlottetown,Undetermined,,City,Populated Place,CITY,7793ebdfd05511d892e2080020a0f4c9,46.240278,-63.134722,Queens,Prince Edward Island,30000000,1996-06-17,Prince Edward Island-Department of Finance
BADWZ,Cornwall,Undetermined,,Town,Populated Place,TOWN,d3fc9bc0d05311d892e2080020a0f4c9,46.226389,-63.219444,Queens,Prince Edward Island,1000000,1996-06-17,Prince Edward Island-Department of Finance
BABDH,Georgetown,Undetermined,,Town,Populated Place,TOWN,cc497ab2d05311d892e2080020a0f4c9,46.182095,-62.532573,Kings,Prince Edward Island,1000000,1946-04-25,Prince Edward Island-Department of Finance
BABMQ,Kensington,Undetermined,,Town,Populated Place,TOWN,73597720d05511d892e2080020a0f4c9,46.436664,-63.637353,Prince,Prince Edward Island,1000000,1944-08-02,Prince Edward Island-Department of Finance
BABTL,Montague,Undetermined,,Town,Populated Place,TOWN,ca5f0fa7d05311d892e2080020a0f4c9,46.169188,-62.650681,Kings,Prince Edward Island,7500000,1946-04-25,Prince Edward Island-Department of Finance
BABYB,North Rustico,Undetermined,,Town,Populated Place,TOWN,2881f379c6cd11d892e2080020a0f4c9,46.458314,-63.312995,Queens,Prince Edward Island,1000000,2013-11-05,Prince Edward Island-Department of Finance
BABYS,O'Leary,Undetermined,,Town,Populated Place,TOWN,288bb77ac6cd11d892e2080020a0f4c9,46.707164,-64.226838,Prince,Prince Edward Island,1000000,2014-03-11,Prince Edward Island-Department of Finance
BACII,Souris,Undetermined,,Town,Populated Place,TOWN,511e374fd05211d892e2080020a0f4c9,46.354462,-62.25164,Kings,Prince Edward Island,7500000,1966-12-08,Prince Edward Island-Department of Finance
BAEWW,Stratford,Undetermined,,Town,Populated Place,TOWN,13f4d727d05511d892e2080020a0f4c9,46.217778,-63.080833,Queens,Prince Edward Island,1000000,1996-06-17,Prince Edward Island-Department of Finance
BADSZ,Summerside,Undetermined,,City,Populated Place,CITY,82eae7ebd05511d892e2080020a0f4c9,46.395833,-63.788889,Prince,Prince Edward Island,7500000,1996-06-17,Prince Edward Island-Department of Finance
BAEGT,Tignish,Undetermined,,Town,Populated Place,TOWN,2dd24631c6cd11d892e2080020a0f4c9,46.950493,-64.033583,Prince,Prince Edward Island,50000,2017-03-21,Prince Edward Island-Department of Finance
EKVLQ,Acton Vale,Undetermined,,Town,Populated Place,CITY,0ccee5e2849c20c34b811d8d26b6867f,45.65,-72.5666666,Acton Vale; Acton,Quebec,1000000,2000-03-29,Quebec-Commission de Toponymie
EFHQD,Alma,Undetermined,,Town,Populated Place,CITY,de231c65bbe411d892e2080020a0f4c9,48.55,-71.65,Alma; Lac-Saint-Jean-Est,Quebec,7500000,2001-04-11,Quebec-Commission de Toponymie
EFHXK,Amos,Undetermined,,Town,Populated Place,CITY,049ccf7dbbe511d892e2080020a0f4c9,48.5666666,-78.1166667,Amos; Abitibi,Quebec,7500000,1968-12-05,Quebec-Commission de Toponymie
EFHXY,Amqui,"Micmac, Mi'kmaq",,Town,Populated Place,CITY,0691257abbe511d892e2080020a0f4c9,48.4666667,-67.4333333,Amqui; La Matapédia,Quebec,7500000,1968-12-05,Quebec-Commission de Toponymie
EFKHC,Baie-Comeau,Undetermined,,Town,Populated Place,CITY,23660483bbe611d892e2080020a0f4c9,49.2166666,-68.15,Baie-Comeau; Manicouagan,Quebec,7500000,1968-12-05,Quebec-Commission de Toponymie
ESADS,Baie-D'Urfé,Undetermined,,Town,Populated Place,CITY,014a2d390a00120443ab376af644b34c,45.408405,-73.915377,Baie-D'Urfé; Baie-D'Urfé,Quebec,50000,2006-01-13,Quebec-Commission de Toponymie
EQFYM,Baie-Saint-Paul,Undetermined,,Town,Populated Place,CITY,0cf0996d849c20c326eb89061fe21aac,47.440649,-70.509461,Baie-Saint-Paul; Charlevoix,Quebec,7500000,1996-01-29,Quebec-Commission de Toponymie
EFKXD,Barkmere,Undetermined,,Town,Populated Place,CITY,9ced9e30bbe611d892e2080020a0f4c9,46.002569,-74.573246,Barkmere; Les Laurentides,Quebec,250000,1968-12-05,Quebec-Commission de Toponymie
ESAEX,Beaconsfield,Undetermined,,Town,Populated Place,CITY,014a67850a00120462a535a8cb2e3cab,45.42416,-73.866391,Beaconsfield; Beaconsfield,Quebec,50000,2006-01-13,Quebec-Commission de Toponymie
EQNHB,Beauceville,Undetermined,,Town,Populated Place,CITY,0cf53450849c20c344fbbb15205522c7,46.214655,-70.775943,Beauceville; Robert-Cliche,Quebec,1000000,1998-04-17,Quebec-Commission de Toponymie
EKMWX,Beauharnois,Undetermined,,Town,Populated Place,CITY,0cd07407849c20c307f83679b81321e0,45.313216,-73.877952,Beauharnois; Beauharnois-Salaberry,Quebec,1000000,2002-01-24,Quebec-Commission de Toponymie
EFLYD,Beaupré,Undetermined,,Town,Populated Place,CITY,fcbc718fbbe611d892e2080020a0f4c9,47.05,-70.9,Beaupré; La Côte-de-Beaupré,Quebec,250000,1968-12-05,Quebec-Commission de Toponymie
EFMFP,Bedford,Undetermined,,Town,Populated Place,CITY,15b9ff92bbe711d892e2080020a0f4c9,45.1166667,-72.9833333,Bedford; Brome-Missisquoi,Quebec,1000000,1968-12-05,Quebec-Commission de Toponymie
EFMPR,Belleterre,Undetermined,,Town,Populated Place,CITY,c38285f7bbe711d892e2080020a0f4c9,47.3833334,-78.7,Belleterre; Témiscamingue,Quebec,1000000,1968-12-05,Quebec-Commission de Toponymie
